segNum,segLength,cumLength,EInit,NInit,UpInit,psiInit,kStart,kEnd,grade,bank,maxE,maxV,frictionBase,updatedFriction,mapType,totalLength,totalSegs,creationTime,x,y,z,bufferLeft,bufferRight,
1360,0.999915816,1455.233055,-765.789304,-297.4557883,0,5.973674263,-0.025914718,-0.029212353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,0.499973109,1455.733028,-765.4589086,-296.5085278,0,5.947588511,-0.029212353,-0.030929266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1.499528106,1457.232556,-765.2843837,-296.0407875,0,5.92606074,-0.030929266,-0.036337623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0.499964859,1457.732521,-764.7203605,-294.664799,0,5.894170236,-0.036337623,-0.038217824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,0.999640986,1458.732162,-764.5178549,-294.2158872,0,5.85941425,-0.038217824,-0.042062899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0.499954516,1459.232116,-764.0896335,-293.3347428,0,5.830813831,-0.042062899,-0.044013926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,0.99960262,1460.231719,-763.8632465,-292.9028079,0,5.800426238,-0.044013926,-0.04792114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,0.499941455,1460.73166,-763.384802,-292.0580653,0,5.767854059,-0.04792114,-0.049853406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,0.999585985,1461.731246,-763.1320524,-291.6455527,0,5.733474365,-0.049853406,-0.053597229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,0.499944722,1462.231191,-762.5984115,-290.8420783,0,5.696915412,-0.053597229,-0.055374672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,0.999736622,1463.230928,-762.3168076,-290.4514186,0,5.658608089,-0.055374672,-0.058641033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,0.999735922,1464.230664,-761.7229027,-289.6939743,0,5.618220814,-0.058641033,-0.061384212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,1.49952754,1465.730191,-761.0861157,-288.9700138,0,5.561762645,-0.061384212,-0.057838351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,0.999733509,1466.729925,-760.048607,-287.9509644,0,5.488811585,-0.057838351,-0.055665359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0.499952648,1467.229877,-759.3053082,-287.3177025,0,5.418020586,-0.055665359,-0.05465122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,0.999430209,1468.229308,-758.9191862,-287.015215,0,5.376925044,-0.05465122,-0.052786102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,0.999513388,1469.228821,-758.1202987,-286.4394917,0,5.336844114,-0.052786102,-0.051152562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,0.499964324,1469.728785,-757.2877147,-285.9031221,0,5.284692129,-0.051152562,-0.050426306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,0.999444929,1470.72823,-756.859525,-285.6499045,0,5.246437244,-0.050426306,-0.049160471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0.499963601,1471.228194,-755.9819103,-285.1744432,0,5.208888038,-0.049160471,-0.048621144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,1.498902399,1472.727096,-755.5327764,-284.9522051,0,5.171879861,-0.048621144,-0.047380391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,0.499948016,1473.227044,-754.1501246,-284.3497175,0,5.123327814,-0.047380391,-0.047091417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0.49997497,1473.727019,-753.6780893,-284.1704299,0,5.075377256,-0.047091417,-0.046864358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0.999776173,1474.726795,-753.201191,-284.0021685,0,5.051577708,-0.046864358,-0.046594292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0.999792138,1475.726587,-752.2344818,-283.6992742,0,5.016025418,-0.046594292,-0.046566097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,0.499969419,1476.226557,-751.252705,-283.441918,0,4.968754084,-0.046566097,-0.046641276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,0.999824641,1477.226382,-750.7569933,-283.3305973,0,4.933291658,-0.046641276,-0.046966828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,0.999245515,1478.225627,-749.7579704,-283.1433192,0,4.897699519,-0.046966828,-0.047520345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0.499946984,1478.725574,-748.7516343,-283.0040077,0,4.849949017,-0.047520345,-0.047880546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,0.999681528,1479.725256,-748.2460724,-282.952558,0,4.813807263,-0.047880546,-0.048761417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,1.49926004,1481.224516,-747.2328165,-282.8867738,0,4.777221579,-0.048761417,-0.050459984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,0.999448692,1482.223964,-745.7126954,-282.8825797,0,4.715148036,-0.050459984,-0.049621962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,0.499952183,1482.723916,-744.7030565,-282.943762,0,4.651864759,-0.049621962,-0.049224127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,0.999602444,1483.723519,-744.2000097,-282.9933563,0,4.614118677,-0.049224127,-0.0484862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0.99951205,1484.723031,-743.1995704,-283.1297213,0,4.576918719,-0.0484862,-0.047841822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,0.499947395,1485.222978,-742.2081481,-283.3146515,0,4.52797802,-0.047841822,-0.047560048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,0.999692339,1486.222671,-741.7162692,-283.4249948,0,4.491712228,-0.047560048,-0.047086841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0.99979704,1487.222468,-740.7421004,-283.6805544,0,4.455833999,-0.047086841,-0.046744033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0.499936488,1487.722404,-739.7821454,-283.9816824,0,4.408420656,-0.046744033,-0.046624758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,1.49914281,1489.221547,-739.3081741,-284.148956,0,4.373115793,-0.046624758,-0.046487663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,0.499961585,1489.721509,-737.914274,-284.715464,0,4.326360929,-0.046487663,-0.046518183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,0.499951588,1490.22146,-737.4594401,-284.9255314,0,4.279720205,-0.046518183,-0.046587901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0.999709312,1491.221169,-737.0100804,-285.1459122,0,4.256424237,-0.046587901,-0.046846674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0.999758906,1492.220928,-736.1290028,-285.6169189,0,4.221461334,-0.046846674,-0.047266552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,0.4999555,1492.720884,-735.2729667,-286.1273706,0,4.17469684,-0.047266552,-0.047537242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,0.999684709,1493.720569,-734.8549659,-286.3970392,0,4.139438548,-0.047537242,-0.04819938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,0.999694122,1494.720263,-734.0406591,-286.9642896,0,4.103944984,-0.04819938,-0.049020224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,1.499343682,1496.219606,-733.2568117,-287.5679039,0,4.056168767,-0.049020224,-0.050535847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,0.499980855,1496.719587,-732.1430197,-288.5386887,0,3.995486008,-0.050535847,-0.05111238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0.999571397,1497.719159,-731.7891783,-288.8792709,0,3.946082309,-0.05111238,-0.05236113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0.999571587,1498.71873,-731.109734,-289.5845301,0,3.908350115,-0.05236113,-0.049563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,0.499940721,1499.218671,-730.468638,-290.3211175,0,3.857788457,-0.049563324,-0.048031816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0.999691105,1500.218362,-730.1619641,-290.7007017,0,3.8211446,-0.048031816,-0.044779893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,0.999662263,1501.218024,-729.5753075,-291.4808258,0,3.786375273,-0.044779893,-0.041365569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0.499939448,1501.717964,-729.0222708,-292.2873912,0,3.742635409,-0.041365569,-0.039626812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0.999902626,1502.717866,-728.7576122,-292.7000629,0,3.711848481,-0.039626812,-0.036135588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,0.99984262,1503.717709,-728.2507565,-293.5427815,0,3.683079905,-0.036135588,-0.032677086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0.499983506,1504.217693,-727.7720672,-294.4069212,0,3.647462666,-0.032677086,-0.030974414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,1.49971912,1505.717412,-727.5425601,-294.8464724,0,3.622794794,-0.030974414,-0.026019225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,0.499983868,1506.217396,-726.890319,-296.1916255,0,3.593073203,-0.026019225,-0.024425165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0.999893739,1507.217289,-726.6840181,-296.6481479,0,3.566022664,-0.024425165,-0.021329426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,0.999951861,1508.217241,-726.2865221,-297.5717271,0,3.548016801,-0.021329426,-0.018354308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,0.999963771,1509.217205,-725.9072777,-298.5078288,0,3.526515005,-0.018354308,-0.015491157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,0.49999495,1509.7172,-725.5441117,-299.4544095,0,3.507934778,-0.015491157,-0.014097231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,0.999963105,1510.717163,-725.36787,-299.9310122,0,3.495785529,-0.014097231,-0.011373808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1.9999575,1512.71712,-725.0247176,-300.8895409,0,3.485375791,-0.011373808,-0.006110086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,0.999996426,1513.717117,-724.3680135,-302.8210182,0,3.469331978,-0.006110086,-0.003522045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,0.999998453,1514.717115,-724.0500763,-303.7899653,0,3.458649798,-0.003522045,-0.000928291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0.999993838,1515.717109,-723.7361616,-304.758373,0,3.455060538,-0.000928291,-0.000609529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0.999979901,1516.717089,-723.424381,-305.7245803,0,3.453729272,-0.000609529,-0.000285875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0.999973155,1517.717062,-723.1140562,-306.6883129,0,3.45311148,-0.000285875,4.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,1.499927119,1519.216989,-722.804806,-307.6496601,0,3.452822573,4.22E-05,0.000541383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,0.499999998,1519.716989,-722.3421231,-309.0873688,0,3.452945357,0.000541383,0.000709427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,0.999923061,1520.716912,-722.1880139,-309.5655278,0,3.453377975,0.000709427,0.001047526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,0.999925153,1521.716838,-721.8797237,-310.5201831,0,3.453954332,0.001047526,0.001387868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0.999922424,1522.71676,-721.5709901,-311.4727901,0,3.455004294,0.001387868,0.001729866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,0.999915857,1523.716676,-721.2614358,-312.4234263,0,3.456392963,0.001729866,0.002072915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,0.999916127,1524.716592,-720.9506832,-313.3721702,0,3.458121157,0.002072915,0.002416397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,0.999947607,1525.71654,-720.6383514,-314.3191103,0,3.460189297,0.002416397,0.002759684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,0.999962955,1526.716503,-720.3240518,-315.2643583,0,3.462597439,0.002759684,0.003102118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0.999977471,1527.71648,-720.0074105,-316.2079809,0,3.465345205,0.003102118,0.003443028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,0.999981846,1528.716462,-719.6880488,-317.1500594,0,3.468431745,0.003443028,0.003781727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,0.999986688,1529.716449,-719.3655911,-318.0906662,0,3.471855762,0.003781727,0.00411752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1.999980644,1531.716429,-719.0396582,-319.0298839,0,3.475615506,0.00411752,0.004777546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0.99999873,1532.716428,-718.3758538,-320.9044736,0,3.481921119,0.004777546,0.005100339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,0.999997679,1533.716426,-718.0372229,-321.8400143,0,3.488884734,0.005100339,0.005417346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0.999992798,1534.716418,-717.6936032,-322.7744888,0,3.493960657,0.005417346,0.005727837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0.999991698,1535.71641,-717.3446172,-323.7079756,0,3.499356517,0.005727837,0.006332992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0.999982893,1536.716393,-716.989866,-324.6404709,0,3.505117288,0.006332992,0.006940725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1.499968855,1538.216362,-716.6288792,-325.5716016,0,3.511439101,0.006940725,0.007859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0.999981309,1539.216343,-716.0746273,-326.9647531,0,3.520235851,0.007859,0.008476674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0.999975766,1540.216319,-715.6958921,-327.8904991,0,3.52993078,0.008476674,0.009099397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,0.999964957,1541.216284,-715.3091985,-328.8132898,0,3.538411171,0.009099397,0.009727575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0.999969816,1542.216254,-714.9140567,-329.7326649,0,3.547516679,0.009727575,0.010361477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1.499975245,1543.716229,-714.5099688,-330.6481836,0,3.557251703,0.010361477,0.011323212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0.499992662,1544.216222,-713.8859816,-332.0132449,0,3.570345979,0.011323212,0.011646631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0.999941497,1545.216163,-713.6729802,-332.4658423,0,3.581461219,0.011646631,0.01229746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0.9999345,1546.216098,-713.2391198,-333.3670203,0,3.590279788,0.01229746,0.012953195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1.499910783,1547.716008,-712.7943512,-334.26251,0,3.602577922,0.012953195,0.013944313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,0.999982224,1548.715991,-712.1056591,-335.5941027,0,3.618900826,0.013944313,0.01460854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1.999878101,1550.715869,-711.631437,-336.4734369,0,3.636181278,0.01460854,0.015938714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0.999969312,1551.715838,-710.644642,-338.2097465,0,3.658399048,0.015938714,0.016601004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0.999962417,1552.7158,-710.1310492,-339.065875,0,3.681939691,0.016601004,0.017258423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1.499895828,1554.215696,-709.6033504,-339.9133554,0,3.698513157,0.017258423,0.018229546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,0.499990951,1554.715687,-708.7842974,-341.1673361,0,3.720187788,0.018229546,0.018547782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1.499909321,1556.215597,-708.503678,-341.5805368,0,3.738178246,0.018547782,0.019480165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,0.999957082,1557.215554,-707.6382323,-342.8048465,0,3.756924217,0.019480165,0.019283497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,0.999951967,1558.215506,-707.0411054,-343.6078251,0,3.781010785,0.019283497,0.019102584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,1.49989142,1559.715397,-706.4280556,-344.3998145,0,3.800317114,0.019102584,0.018861275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,0.999934247,1560.715331,-705.479512,-345.5665302,0,3.824212278,0.018861275,0.018720733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0.99995575,1561.715287,-704.8283967,-346.3297574,0,3.847888344,0.018720733,0.018596659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0.999958764,1562.715246,-704.1627312,-347.0809868,0,3.866675764,0.018596659,0.018489212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0.99996028,1563.715206,-703.4829241,-347.8199102,0,3.885346469,0.018489212,0.018398536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0.999966989,1564.715173,-702.7893735,-348.5462322,0,3.903914385,0.018398536,0.018324767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,0.999974451,1565.715147,-702.0824726,-349.2596625,0,3.922393761,0.018324767,0.018268036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,1.499929236,1567.215077,-701.3626176,-349.9599073,0,3.940798959,0.018268036,0.018215176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0.999953365,1568.21503,-700.2594488,-350.9848765,0,3.963719845,0.018215176,0.018201619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0.999964624,1569.214995,-699.5089752,-351.6508442,0,3.986580929,0.018201619,0.01820557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,1.9998739,1571.214869,-698.7469342,-352.3025997,0,4.004839766,0.01820557,0.018266584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1.499890483,1572.714759,-697.189807,-353.5622415,0,4.032213039,0.018266584,0.018359437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0.999912924,1573.714672,-695.9945858,-354.4674525,0,4.064195004,0.018359437,0.018444078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,0.999903857,1574.714576,-695.1854858,-355.0515526,0,4.087106947,0.018444078,0.018547119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,0.999900736,1575.714477,-694.3670189,-355.6198124,0,4.105500238,0.018547119,0.018668746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0.999918501,1576.714395,-693.5395773,-356.1719416,0,4.123966918,0.018668746,0.018809152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,0.999937957,1577.714333,-692.7035405,-356.7076574,0,4.142522511,0.018809152,0.018968528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,1.499925462,1579.214259,-691.8593037,-357.2266657,0,4.161182598,0.018968528,0.017260095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,0.999975242,1580.214234,-690.5784209,-357.9740354,0,4.184205003,0.017260095,0.016065584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,0.999982874,1581.214217,-689.7153006,-358.4530199,0,4.205757037,0.016065584,0.014837092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,0.999966693,1582.214183,-688.8452219,-358.9179822,0,4.221608441,0.014837092,0.013582771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0.999948431,1583.214132,-687.9685399,-359.3701068,0,4.236242719,0.013582771,0.012309933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0.999947975,1584.21408,-687.085591,-359.8105883,0,4.24964145,0.012309933,0.011025031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,0.999937468,1585.214017,-686.1966939,-360.2406299,0,4.261791323,0.011025031,0.009733723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,0.99994775,1586.213965,-685.3021919,-360.6614226,0,4.272683196,0.009733723,0.008440844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,0.999962331,1587.213927,-684.4024007,-361.07417,0,4.282311622,0.008440844,0.007150521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,1.499945999,1588.713873,-683.4976505,-361.4800687,0,4.290674377,0.007150521,0.005227321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,1.499965591,1590.213839,-682.1319805,-362.0786792,0,4.299284321,0.005227321,0.003327034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,1.499981978,1591.713821,-680.7570445,-362.6685963,0,4.307092452,0.003327034,0.00145692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,0.999996547,1592.713817,-679.3739732,-363.2538521,0,4.312080708,0.00145692,0.000229827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,0.999993931,1593.713811,-678.4479637,-363.6434247,0,4.314165765,0.000229827,-0.00097979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,0.999997308,1594.713809,-677.5191833,-364.0339096,0,4.314397568,-0.00097979,-0.002170541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0.99999986,1595.713808,-676.5879608,-364.4265043,0,4.313409564,-0.002170541,-0.003341031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0.999999501,1596.713808,-675.6546313,-364.8224038,0,4.311213274,-0.003341031,-0.004489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,0.999998508,1597.713807,-674.7195317,-365.2228022,0,4.30782124,-0.004489796,-0.005615246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,0.999999246,1598.713806,-673.782997,-365.6288943,0,4.303247087,-0.005615246,-0.00671561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,0.999999706,1599.713805,-672.8453599,-366.041876,0,4.297505609,-0.00671561,-0.004418069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,0.999999856,1600.713805,-671.9069013,-366.4623097,0,4.291195764,-0.004418069,-0.002171116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,0.999996372,1601.713802,-670.9676876,-366.888226,0,4.286643343,-0.002171116,4.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0.499999915,1602.213802,-670.0277345,-367.3170216,0,4.284400821,4.65E-05,0.001150979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1.499951044,1603.713753,-669.5574817,-367.5316873,0,4.284151097,0.001150979,0.004478149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,0.999941742,1604.713694,-668.1456895,-368.1728294,0,4.286102986,0.004478149,0.0067336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0.999930427,1605.713625,-667.2036346,-368.5946329,0,4.291409121,0.0067336,0.009042514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0.999923439,1606.713548,-666.2608973,-369.0089059,0,4.298354421,0.009042514,0.011424391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0.999927006,1607.713475,-665.3174862,-369.413049,0,4.307654762,0.011424391,0.01389775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1.999881453,1609.713357,-664.3734037,-369.8044652,0,4.319360532,0.01389775,0.01918457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,0.999950236,1610.713307,-662.4832579,-370.5387164,0,4.341867938,0.01918457,0.022024027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0.999937329,1611.713244,-661.5372234,-370.876346,0,4.36958983,0.022024027,0.025004426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0.99991683,1612.713161,-660.5905826,-371.1908367,0,4.391642953,0.025004426,0.028125639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0.999984588,1613.713146,-659.6433551,-371.4795858,0,4.416501343,0.028125639,0.031378988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,0.999973495,1614.713119,-658.6954697,-371.7400154,0,4.444257135,0.031378988,0.03474383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,1.499791165,1616.21291,-657.7470135,-371.9695007,0,4.474994695,0.03474383,0.03991953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0.999753451,1617.212664,-656.3234267,-372.2499957,0,4.517846949,0.03991953,0.043374202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,1.49929755,1618.711961,-655.3737805,-372.3907255,0,4.565267945,0.043374202,0.048363849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,0.999520231,1619.711482,-653.9486232,-372.5259346,0,4.617798961,0.048363849,0.047659486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0.999820859,1620.711302,-652.9981129,-372.5623027,0,4.674146049,0.047659486,0.046937668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0.999900645,1621.711203,-652.0482203,-372.5555934,0,4.71945203,0.046937668,0.046217919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1.499760985,1623.210964,-651.1005791,-372.506623,0,4.764019212,0.046217919,0.045179478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,0.999573748,1624.210538,-649.686679,-372.3557732,0,4.818677482,0.045179478,0.04453597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,0.998082468,1625.20862,-648.7513878,-372.2048783,0,4.872345318,0.04453597,0.043946397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,0.99480635,1626.203427,-647.8247791,-372.0149967,0,4.914511788,0.043946397,0.043421366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,0.499732611,1626.703159,-646.9098658,-371.7875786,0,4.95601927,0.043421366,0.043183848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
